scope,id,datum,teilnehmer_id,gruppe_id,lehrkraft_id,d_semantisch,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,operator_count,modulator_count,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation
alle_lehrkraefte,824,2024-11-28,2,0,1,0.0,,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alle_lehrkraefte,823,2025-01-08,2,3,14,3.8760917266977,performanz,1.9510897771911,1,0,0,0.43424935009182,0.2714361452646,0.16084112390584,0.43977827835666,0.35670810228745,0.50336392457206,0.37128701717181
alle_lehrkraefte,822,2025-01-13,2,1,8,0.71382144994389,kognition,-0.58392,-1,3,1,-0.8180082287575,0.0,-0.17852953944522,0.0,-0.48515654504606,-0.25216036644806,0.0
alle_lehrkraefte,821,2025-01-15,2,3,14,4.5772987610381,regulation,2.4350733036945,1,0,0,0.38717652016471,0.18900611280864,0.17742183846571,0.40387260131044,0.40340916167313,0.41716291578991,0.53198799356114
alle_lehrkraefte,820,2025-01-22,2,3,14,2.2331327512708,kognition,1.1133431751098,1,1,0,0.49855441371863,0.2685905419827,0.24152203424276,0.4601119378958,0.32213179244245,0.38234467361214,0.39912583453127
alle_lehrkraefte,819,2025-02-10,2,1,1,1.2396455138466,performanz,1.0,1,0,0,0.24522941785392,0.0,0.28233650081865,0.35332396388163,0.19360217198993,0.80667571662473,0.21699576777205
alle_lehrkraefte,818,2025-02-26,2,3,1,1.2396455138466,performanz,1.0,1,0,0,0.24522941785392,0.0,0.28233650081865,0.35332396388163,0.19360217198993,0.80667571662473,0.21699576777205
alle_lehrkraefte,817,2025-04-30,2,3,1,3.2665174874432,motivation,1.4855528312733,1,0,0,0.44162358207525,0.028043641757625,0.21705343637571,0.45478044712127,0.45160229339963,0.41093781527311,0.42121737198262
alle_lehrkraefte,812,2025-08-25,2,1,1,4.3258647160129,kognition,2.3289522253193,1,1,0,0.53837717876996,0.045037687757293,0.091400304366745,0.36030747239073,0.39133916782648,0.46224732450067,0.45069121706779
alle_lehrkraefte,813,2025-08-25,2,1,1,3.916840808544,kognition,2.2069589158005,1,0,0,0.5634523814352,0.076723644298226,0.31177537024684,0.31845471584113,0.42787289584912,0.43423975906972,0.32614892186079
