datum,mean_delta_norm,mean_resonance_change,operator_rate
2025-02-06,3.191802045874477,0.12487456014338838,0.0
2025-02-20,3.5946666425005276,0.2317079786969375,0.5
2025-02-21,1.5237126796449272,0.7525637169431212,0.0
2025-02-28,0.0,-2.220446049250313e-16,0.0
2025-03-04,1.6917613179944522,0.038690669600376926,0.0
2025-03-21,1.0439361257595652,0.0792462259338425,0.0
2025-03-25,2.862502174565493,,0.0
2025-04-01,1.221407554240097,0.11017909444602314,0.0
2025-04-03,3.833543227771343,0.45781134774634524,0.0
2025-04-28,1.8277877338465756,,0.0
2025-04-29,1.7726867202881234,,0.0
2025-04-30,2.5244467655259197,0.15939748523540542,0.0
2025-05-06,2.9804439385841324,,1.0
2025-08-22,1.2411263144374356,0.04242895706766989,0.5
2025-08-25,1.6136511883635531,0.08288005386241232,0.21052631578947367
2025-08-26,1.4692721970264861,0.05322385761065299,0.3333333333333333
2025-08-27,1.4937142659590958,0.052690961897188485,0.4074074074074074
2025-08-28,1.7605255742915604,0.07166140236025784,0.47368421052631576
2025-08-29,1.6766323450282439,0.24628982151264633,0.2
2025-09-01,1.528337405987999,0.06431049313888451,0.36363636363636365
2025-09-02,1.5708331914122673,0.09466768514564092,0.3235294117647059
2025-09-03,1.8324477685217646,0.1683058759492251,0.5161290322580645
2025-09-04,1.9757948721629457,0.19248097936055444,0.375
2025-09-05,2.022227116282851,0.22124262835341685,0.35714285714285715
2025-09-08,1.5720641670151887,0.07397233044897422,0.10526315789473684
2025-09-09,1.9770583384260103,0.31997808455147936,0.4482758620689655
2025-09-10,1.7127365485888935,0.1612850681944068,0.4411764705882353
2025-09-11,2.1273080296308233,0.3526529676498749,0.45714285714285713
2025-09-12,2.5337623890166308,0.38438371267832133,0.6153846153846154
2025-09-15,1.7619038294241196,0.15503126556632055,0.4
2025-09-16,1.5402326376939288,0.057448743387271045,0.24
2025-09-17,1.5243255192133147,0.06893097282400668,0.25
2025-09-18,1.9131994426456431,0.20856993357636966,0.4166666666666667
2025-09-19,2.16653830843438,0.3636022880503048,0.4782608695652174
2025-09-22,1.3975910539969068,0.06257953546458014,0.36
2025-09-23,1.727258092389817,0.2048928557726156,0.2631578947368421
2025-09-24,1.358049069816945,0.05261014507428336,0.45714285714285713
2025-09-25,1.7071956684619556,0.08386615266540717,0.40625
2025-09-26,1.710881674150773,0.1505194976462431,0.4
2025-09-29,2.2547302719541653,0.24522677809645646,0.2
2025-09-30,1.699189292826827,0.18913373084173046,0.5185185185185185
2025-10-01,1.7401727753376104,0.09028224073448865,0.38235294117647056
2025-10-02,1.5688552716472437,0.08086147495363656,0.5
2025-10-07,1.999365522824887,0.2235940159512952,0.2
2025-10-15,2.5609484365774082,0.29769312403194154,0.5
2025-10-20,1.5148345019869718,0.0651433740032604,0.24
2025-10-21,1.6076504229744426,0.07106482627248824,0.5172413793103449
2025-10-22,1.9442054491666858,0.20972690028482574,0.39473684210526316
2025-10-23,1.6668284162018616,0.0697006925172666,0.4473684210526316
2025-10-24,2.088033020438375,0.2097188729027849,0.38461538461538464
2025-10-27,1.679522956570377,0.2516704038932695,0.5357142857142857
2025-10-28,1.7719516648040758,0.24539818143924955,0.21052631578947367
2025-10-29,1.8078302836612195,0.1545670378870413,0.5483870967741935
2025-10-30,2.213150650630533,0.2977757765255986,0.5
2025-11-03,1.8455968009947596,0.13961486742069867,0.6071428571428571
2025-11-04,1.9962423550536834,0.2056136217192744,0.32142857142857145
2025-11-05,1.8216779700371677,0.19503588390533175,0.4897959183673469
2025-11-06,1.8629198624451717,0.2029347949329715,0.40540540540540543
2025-11-07,1.6835956825147176,0.09063700261801871,0.5384615384615384
2025-11-10,1.9103618691959448,0.14012740594407586,0.375
2025-11-11,1.6675012227325254,0.19546252340959433,0.2692307692307692
2025-11-12,1.705259300616629,0.162116642667616,0.5
2025-11-13,1.7327708983403076,0.16918027702113977,0.43243243243243246
2025-11-14,1.5063679527189133,0.06668110081227341,0.7083333333333334
2025-11-17,2.109163782709969,0.2785843394624608,0.4583333333333333
2025-11-18,1.3151794051159702,0.06204388734896929,0.4444444444444444
2025-11-20,1.7033499243374897,0.180420916994108,0.36666666666666664
2025-11-24,1.4570214965904806,0.041976169724220705,0.3076923076923077
2025-11-25,2.3902288922005925,0.47085871764642,0.2222222222222222
2025-11-26,1.9647072778688828,0.18733001945832214,0.47619047619047616
2025-11-27,1.5209106442657316,0.062178596169458755,0.5357142857142857
2025-11-28,1.299699458497834,0.04585534459409982,0.48148148148148145
2025-12-01,1.507416631483376,0.07075544527997897,0.3333333333333333
2025-12-02,2.0778520226113324,0.26733953230430374,0.4482758620689655
2025-12-03,1.9226882711961044,0.16308063835136796,0.6071428571428571
2025-12-04,1.4610022664042013,0.05752248770065166,0.375
2025-12-05,1.6982901115254347,0.07875493530532787,0.8
2025-12-08,1.2920069650466546,0.0520300415486845,0.43333333333333335
2025-12-09,1.5261051651264281,0.0880919681458259,0.7142857142857143
2025-12-10,2.0840527931603936,0.19193818393145606,0.6170212765957447
2025-12-11,1.4659039127094748,0.061220503489307486,0.4642857142857143
2026-01-12,1.124582105126247,0.027908734124704893,0.6
2026-01-15,1.3931190655083814,0.042577379054733,0.5
2026-01-16,1.8633590792467938,0.08486665790642572,0.4444444444444444
2026-01-19,1.0270935075943952,0.04763018939915637,0.5555555555555556
2026-01-21,1.980855691491419,0.21133183240021658,0.4
2026-01-29,1.4352716039921642,0.04110504401417306,0.3
