gruppe_id,kw,n,d_semantisch_mittel,kohärenzindex,stabilitaetsindex,polarisierungsindex,dominante_dimension,polaritaet_positiv,polaritaet_neutral,polaritaet_negativ,kognition,sozial,affektiv,motivation,methodik,performanz,regulation
0,202536,3,0.9999983467801741,0.9966310989211552,0.9272441852274883,0.02606023341636213,kognition,1.0,0.0,0.0,0.47126692252844,0.16553777220339,0.25195509815641,0.38514964009317004,0.4262759891748966,0.43439455214152334,0.40192478676588
0,202537,4,1.1633052876815517,0.9876343603046833,0.8033307231067208,0.07237943934620004,performanz,1.0,0.0,0.0,0.5039891467628875,0.31993316410008754,0.2998292105232375,0.4917659025424125,0.44055981512151,0.51681696148193,0.4131967144954825
0,202538,5,0.9999984244248357,0.9901208032318872,0.8783115948314407,0.04237283898150433,performanz,1.0,0.0,0.0,0.42492668779601395,0.1323003966828496,0.23847077690384402,0.41269611319203603,0.41607396553805404,0.441553306512934,0.43243123183119997
0,202539,3,0.99999832020666,0.9988917508558216,0.9572077036703146,0.014260756811973585,performanz,1.0,0.0,0.0,0.4272478383127867,0.14927120471113,0.21733624194478338,0.42697823693708997,0.4225643217351567,0.44206525681160996,0.4352367352642467
0,202540,4,0.9999983249632829,0.9965544696391165,0.9267216338031429,0.028185220734758355,performanz,1.0,0.0,0.0,0.43222383200583003,0.16193472408815301,0.27302234573990997,0.4063558942863225,0.42421123268302,0.4446535067281525,0.40340917569991
0,202541,1,0.9999982877472258,1.0,1.0,0.0,performanz,1.0,0.0,0.0,0.41215155539903,0.17753626425986,0.32528423827621,0.41726847257571,0.41084579103279,0.42064496430477,0.41587171323772
0,202543,2,0.9999982446445342,0.9993723201525101,0.9657865917481113,0.008909674981976427,kognition,1.0,0.0,0.0,0.43822010402132,0.130943283433515,0.26923474646956,0.41333562676322,0.41968514379354005,0.438164430329955,0.422020316992585
0,202544,6,0.9999983025064539,0.9872139100278292,0.8702928539851803,0.04894018358567542,performanz,1.0,0.0,0.0,0.42773650789785994,0.113135359529993,0.26135919245802003,0.4091072355038267,0.4220292906070433,0.4449900421571283,0.4086901617271083
0,202545,7,0.9999982738118295,0.9954583652536827,0.9198858334519858,0.028079843185710256,kognition,1.0,0.0,0.0,0.4314431384568085,0.1778698284950453,0.25284528266007716,0.4104699849526686,0.42768823892438856,0.42701994176883856,0.41889553872591856
0,202546,5,0.9999982808637977,0.9914766277208558,0.8994908897456932,0.036138973130337475,kognition,1.0,0.0,0.0,0.4249424671882659,0.192277679753716,0.277693276214062,0.415018520959066,0.41556369599718196,0.424499375417896,0.40401594436692
0,202547,3,0.9999982774155782,0.9962912867433394,0.9257307880765622,0.020430445293659418,kognition,1.0,0.0,0.0,0.4327061701701034,0.18516149026837,0.27331261057625333,0.4055596240447233,0.42291778733278,0.42352868897346996,0.4167242544161234
0,202548,5,0.9999983008479427,0.9955817761659774,0.9195598583354011,0.02730719232789843,kognition,1.0,0.0,0.0,0.42905896609472,0.20861444729407902,0.261122436432396,0.408220983740944,0.419725916554684,0.42220205582028003,0.41750976197893797
0,202549,3,0.9999982857691251,0.9995174444369163,0.9713132517136528,0.009225427160137198,performanz,1.0,0.0,0.0,0.4240152082443367,0.17771192167223335,0.2874806681759667,0.4155816059004833,0.4170384064684,0.42607683630735665,0.42053009881683673
0,202550,6,0.9999982569940594,0.9941754354869291,0.913495684890564,0.03314931732425654,performanz,1.0,0.0,0.0,0.436574538556815,0.15768276201796166,0.2600818430076733,0.4008711802862767,0.4172691524559334,0.44165016349974,0.41882154803299504
