gruppe_id,kw,n,d_semantisch_mittel,kohärenzindex,stabilitaetsindex,polarisierungsindex,dominante_dimension,polaritaet_positiv,polaritaet_neutral,polaritaet_negativ,kognition,sozial,affektiv,motivation,methodik,performanz,regulation
0,202536,2,0.9999982329265183,0.9994014722444394,0.966563428276761,0.010685057677642287,performanz,1.0,0.0,0.0,0.44373060611153003,0.080259981274239,0.240834207674625,0.41151778802028,0.437587555595665,0.448658478886155,0.41873136075958
0,202537,1,0.9999982805620428,1.0,1.0,0.0,performanz,1.0,0.0,0.0,0.42008698882792,0.15760799467556,0.31722483974693,0.41318736762473,0.42156438098408,0.4219932582876,0.41416538470409
0,202539,1,0.9999982408874261,1.0,1.0,0.0,regulation,1.0,0.0,0.0,0.4287193433441,0.1038054291507,0.25992729594585,0.41976478027245,0.42994613979294,0.43366020262648,0.43444345420273
0,202543,3,0.9999982224941256,0.9926129231875966,0.8941719737377657,0.035827296055907586,kognition,1.0,0.0,0.0,0.44583445959292667,0.19110013529923667,0.22288006208876,0.40822624007439995,0.41677619147263667,0.43527662698376,0.41291278084847
0,202544,1,0.9999982666067497,1.0,1.0,0.0,performanz,1.0,0.0,0.0,0.43296672074616,0.19249045118949,0.2158734805798,0.41882716279367,0.42687360168041,0.43810933380752,0.42344464343215
0,202545,1,0.9999982478433077,1.0,1.0,0.0,kognition,1.0,0.0,0.0,0.4494996978685,0.23325356321494,0.31357980860966,0.40414647693964,0.41182894248932,0.4255556561327,0.36217665168333
0,202548,2,0.9999982525353228,0.9984529423353627,0.9473256998031642,0.017229048504787854,kognition,1.0,0.0,0.0,0.435339163202015,0.15652811193199,0.26171393940587,0.40892341266835497,0.42686709582084503,0.43317000590658,0.42109291382717
0,202549,4,0.9999982588641829,0.9960180051521937,0.9254016362749611,0.021361522218456736,kognition,1.0,0.0,0.0,0.43084438933436253,0.15266163677852973,0.23828848384542,0.42108741954760753,0.42664715427898503,0.4306266021633175,0.42609021069698
0,202550,2,0.9999982853310853,0.9947207933166871,0.906932196317889,0.022663631759802357,kognition,1.0,0.0,0.0,0.42600050986162996,0.1827922886915535,0.30578285221275003,0.39989145256935,0.41838678256786,0.421900397351185,0.410015654053625
1,202536,2,0.9999982853835634,0.9986852873407867,0.9512385803162768,0.012199203825662853,methodik,1.0,0.0,0.0,0.42338725956241,0.20210839601898,0.269308370455535,0.41454090945370503,0.424548019727775,0.42253870939029503,0.41726869237309
1,202537,1,0.9999982459442407,1.0,1.0,0.0,kognition,1.0,0.0,0.0,0.44610544385923,0.044005005883703,0.21009793773487,0.42209090084156,0.43855567854728,0.44135520563726,0.43545678495694
1,202538,2,0.9999983284344851,0.9994545123517119,0.9680304504213736,0.010090727861547145,performanz,1.0,0.0,0.0,0.40578082448491004,0.27585938616565997,0.31143176878294,0.40735137646241004,0.40575726977362503,0.40890339856137503,0.40420744980839995
1,202539,2,0.9999982760739657,0.998371588141611,0.9460332924644733,0.01607495561116572,performanz,1.0,0.0,0.0,0.41664369114849,0.18324790945565,0.28854686230479,0.417206983564765,0.414386129203525,0.438608186799475,0.410069098080485
1,202540,2,0.999998207895987,0.9933177903736757,0.8965304445931451,0.029447336610344287,methodik,1.0,0.0,0.0,0.43149444877962,0.0641284015734,0.09207096317105,0.42402128939766504,0.451498971666795,0.44792820027614,0.45123682789896
1,202541,1,0.9999983091866712,1.0,1.0,0.0,kognition,1.0,0.0,0.0,0.42436584025182,0.23416978352701,0.27034580506521,0.40649762893261,0.42126874119559,0.41887409044253,0.4169229327942
1,202543,2,0.9999982827866724,0.9994217798107379,0.9671165844975241,0.008532592996429998,regulation,1.0,0.0,0.0,0.42807509415215,0.185003089720395,0.25055846236303,0.41231816543947497,0.427053658754525,0.42647049332280496,0.42933473225879004
1,202544,2,0.9999982563345517,0.9994420769750667,0.9676799127341827,0.011081124070017068,regulation,1.0,0.0,0.0,0.428372805684165,0.1109863773950555,0.24396572259573499,0.42424291078946497,0.42809066932118,0.433118446592905,0.43898202022170496
1,202545,3,0.999998304814487,0.992480293480698,0.8984855043063087,0.03492400672924165,regulation,1.0,0.0,0.0,0.4092508234617467,0.20028867181849166,0.24745074261201663,0.42200622395003,0.4134099210453,0.4251024413954867,0.4318229188486833
1,202546,3,0.999998295911698,0.9909015631264939,0.887102886085918,0.03586501958369483,kognition,1.0,0.0,0.0,0.42355593367067,0.16470684980283334,0.2808073853810533,0.4128658263537767,0.4123374562410733,0.42205048757116664,0.42177578867859
1,202547,3,0.9999982735862026,0.9959859602999829,0.9186640131367019,0.023887474634426496,performanz,1.0,0.0,0.0,0.42891813906767995,0.15641469213529,0.23329684467792666,0.42296250878225,0.42540223300032665,0.43236766610284,0.42698328060005997
1,202548,3,0.9999982700900616,0.9966935840400251,0.9273538994518987,0.023227206082036572,performanz,1.0,0.0,0.0,0.4321651883588033,0.175945281950128,0.24936645958200332,0.41958249121810337,0.41672411687804,0.43502113643949003,0.4177746933254567
1,202549,3,0.9999982783511081,0.9843071966514456,0.8578348923646643,0.046494280213497,kognition,1.0,0.0,0.0,0.4303037683556166,0.145898818442621,0.22217996700992967,0.41530819771618005,0.42335889737744,0.42822756112331,0.42184486022457673
1,202550,3,0.9999982853630551,0.9974665552063491,0.9350812655552251,0.02072702472899804,performanz,1.0,0.0,0.0,0.42387807410302,0.20006092704693332,0.26683392778668336,0.40891885599466665,0.41859049635682005,0.42750291328589335,0.4229035354399433
1,202603,1,0.9999982520864931,1.0,1.0,0.0,methodik,1.0,0.0,0.0,0.43769927253223,0.0,0.22852507521417,0.42994618050561,0.43820073781711,0.43595425069714,0.43504301803779
1,202604,2,0.9999983048116594,0.999871390279233,0.9842156228379391,0.004190593807555003,kognition,1.0,0.0,0.0,0.427054386405465,0.18828768580444,0.30504553617786,0.40832651816355503,0.40997074048126503,0.42283434558932,0.41864482510247003
2,202536,8,0.9999982696473171,0.9965575049466104,0.9294187683585875,0.025784457622745786,performanz,1.0,0.0,0.0,0.4271385115622838,0.1620887958356529,0.278893147329605,0.41327006128023375,0.42241703391103247,0.4271859774577775,0.4182174038716038
2,202537,7,0.999998282530893,0.9950149993594554,0.9267572508608451,0.027329455563699423,kognition,1.0,0.0,0.0,0.4278839541373343,0.1860560476716743,0.2769560204564943,0.4060298652189657,0.42300863362339575,0.4261119084075085,0.4126467808781829
2,202538,8,0.9999982710279259,0.9956699688901763,0.9219346333162631,0.028724298902095463,kognition,1.0,0.0,0.0,0.436662020591975,0.182587659879123,0.271399434309165,0.40197746887379,0.4266367021532425,0.4281117416170475,0.4084130357396388
2,202539,6,0.9999983195871884,0.9970855910047611,0.9440782007473524,0.02120350464240178,kognition,1.0,0.0,0.0,0.41512948198783167,0.24176445361997168,0.31454283788512166,0.40235866945829496,0.4112811897803799,0.41073286448731167,0.40584528811820836
2,202540,9,0.999998270927531,0.9907820901773972,0.89151200989925,0.04358431922037328,performanz,1.0,0.0,0.0,0.4359952924794677,0.14951169294221492,0.25326232909682334,0.4014867982624911,0.4223752851803822,0.4364680225002078,0.4182839244202655
2,202541,3,0.9999982535195305,0.9977960167602262,0.9401405359308649,0.01793361845665625,performanz,1.0,0.0,0.0,0.4292472484874967,0.13033805662493,0.24013746221880664,0.42554376371491337,0.42877162986221,0.43433153985005335,0.42791320552765333
2,202543,7,0.9999983176140529,0.9992092279198622,0.964247670255989,0.01153789365939985,performanz,1.0,0.0,0.0,0.41177250922858283,0.2382924340116414,0.3185668928616443,0.4073755215220685,0.4092631620112144,0.4119304882006643,0.40921033050916433
2,202544,6,0.9999974526654652,0.7973282722896696,0.6840446755335547,0.17929617375008425,regulation,0.8333333333333334,0.0,0.16666666666666666,0.3561169634389793,0.16225793393594667,0.1416430425667833,0.34445924607321593,0.3647787537281966,0.24135033335229003,0.3905813102065567
2,202545,7,0.9999982878743611,0.9899987740691643,0.8898070504703042,0.037757633813911846,regulation,1.0,0.0,0.0,0.4246221186503414,0.15928154677361445,0.2436744715372767,0.4153006855299856,0.4251457106940229,0.4252496683236429,0.42541932085850853
2,202546,6,0.9999983356181391,0.9961115288302428,0.9302489649249475,0.028131752714355914,performanz,1.0,0.0,0.0,0.41804878989215166,0.23650587027243333,0.30913234548995333,0.402065630993645,0.40518888879516507,0.42895145714456,0.3951431268506
2,202547,5,0.9999982933603185,0.9934832728861911,0.9014268657414568,0.03381471390218803,performanz,1.0,0.0,0.0,0.424201949663842,0.18742831943242738,0.27090564475768997,0.4115961464083259,0.420223816425432,0.42429753687305993,0.41534475289655803
2,202548,7,0.9999982873770986,0.9935099188921382,0.9109503564290168,0.03264443211808677,performanz,1.0,0.0,0.0,0.42951502089803284,0.13522916578821584,0.2718452501316914,0.4090431502752386,0.4231281381257557,0.4343293317759457,0.4187994377173285
2,202549,6,0.9999983141413793,0.9989027542277603,0.960959713658604,0.01563110828822759,performanz,1.0,0.0,0.0,0.4247823976137766,0.20595899498376002,0.3076568357817117,0.40869698034183005,0.40868274810140165,0.4259314686809867,0.40597906373988674
2,202550,6,0.9999983028440912,0.9963013027504448,0.925997523212459,0.024222862027062277,performanz,1.0,0.0,0.0,0.4188772560095366,0.20074592572032332,0.30251808998748503,0.4095002480042967,0.41300217607110173,0.41951673664187333,0.4136219247974484
3,202536,3,0.9999982930644666,0.9897291389314641,0.8817571068737781,0.036466807962118035,regulation,1.0,0.0,0.0,0.4196180061157433,0.15073932154691536,0.25770131763806664,0.42034459742297003,0.4168564194370166,0.42262715827944336,0.43043730228130334
3,202537,2,0.9999983040804545,0.9988488750356748,0.9542277237880769,0.013131053476179282,kognition,1.0,0.0,0.0,0.42561408711956,0.22023863041214,0.30319710419219503,0.403010190238015,0.4213409208753,0.41795410504982,0.40185044816385496
